...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
4778,S33616660,American Goldfinch,Spinus tristis,2017-01-12,07:00:00,3,90,US-MO,38.6389068,-90.2853806,272,1,2017
4779,S33780633,American Goldfinch,Spinus tristis,2017-01-19,07:01:00,1,56,US-MO,38.6389068,-90.2853806,240,1,2017
4780,S35594469,American Goldfinch,Spinus tristis,2017-03-31,17:47:00,1,80,US-MO,38.6389068,-90.2853806,84,3,2017
4781,S35698031,American Goldfinch,Spinus tristis,2017-04-04,07:00:00,5,127,US-MO,38.6389068,-90.2853806,369,4,2017
4782,S35811314,American Goldfinch,Spinus tristis,2017-04-09,07:47:00,3,74,US-MO,38.6389068,-90.2853806,51,4,2017
4783,S35918417,American Goldfinch,Spinus tristis,2017-04-13,06:59:00,8,109,US-MO,38.6389068,-90.2853806,247,4,2017
4784,S36118134,American Goldfinch,Spinus tristis,2017-04-20,07:00:00,6,98,US-MO,38.6389068,-90.2853806,237,4,2017
4785,S36198905,American Goldfinch,Spinus tristis,2017-04-23,08:13:00,4,173,US-MO,38.6389068,-90.2853806,137,4,2017
4786,S36305628,American Goldfinch,Spinus tristis,2017-04-27,06:56:00,3,121,US-MO,38.6389068,-90.2853806,260,4,2017
4787,S36310000,American Goldfinch,Spinus tristis,2017-04-27,11:46:00,1,41,US-MO,38.6389068,-90.2853806,21,4,2017
4788,S36497526,American Goldfinch,Spinus tristis,2017-05-02,18:56:00,1,58,US-MO,38.6389068,-90.2853806,40,5,2017
4789,S36636292,American Goldfinch,Spinus tristis,2017-05-07,07:34:00,2,79,US-MO,38.6389068,-90.2853806,54,5,2017
4790,S36840525,American Goldfinch,Spinus tristis,2017-05-13,18:00:00,3,45,US-MO,38.6389068,-90.2853806,114,5,2017
4791,S37374545,American Goldfinch,Spinus tristis,2017-06-04,07:53:00,1,118,US-MO,38.6389068,-90.2853806,108,6,2017
4792,S38541052,American Goldfinch,Spinus tristis,2017-08-08,07:05:00,10,85,US-MO,38.6389068,-90.2853806,281,8,2017
4793,S39363513,American Goldfinch,Spinus tristis,2017-09-24,08:30:00,2,101,US-MO,38.6389068,-90.2853806,45,9,2017
4794,S40682155,American Goldfinch,Spinus tristis,2017-11-23,09:58:00,1,134,US-MO,38.6389068,-90.2853806,71,11,2017
4795,S42135357,American Goldfinch,Spinus tristis,2018-01-21,13:37:00,2,127,US-MO,38.6389068,-90.2853806,275,1,2018
4796,S45233334,American Goldfinch,Spinus tristis,2018-05-03,13:54:00,2,55,US-MO,38.6389068,-90.2853806,55,5,2018
4797,S49032262,American Goldfinch,Spinus tristis,2018-10-07,12:30:00,15,60,US-MO,38.6383932,-90.267979,28,10,2018
4798,S49551085,American Goldfinch,Spinus tristis,2018-10-25,13:30:00,15,70,US-MO,38.6389068,-90.2853806,63,10,2018
4799,S56350152,American Goldfinch,Spinus tristis,2019-05-16,09:24:00,1,102,US-MO,38.6389068,-90.2853806,85,5,2019
4800,S89689436,American Goldfinch,Spinus tristis,2021-06-05,17:55:00,4,85,US-MO,38.6383932,-90.267979,56,6,2021
4801,S17750325,American Goldfinch,Spinus tristis,2014-04-05,07:45:00,2,120,US-MO,38.636316,-90.296545,126,4,2014
4802,S17836663,American Goldfinch,Spinus tristis,2014-04-10,08:30:00,9,120,US-MO,38.636316,-90.296545,87,4,2014
4803,S19755048,American Goldfinch,Spinus tristis,2014-09-06,17:00:00,16,60,US-MO,38.636316,-90.296545,84,9,2014
4804,S19761146,American Goldfinch,Spinus tristis,2014-09-07,08:30:00,2,180,US-MO,38.636316,-90.296545,105,9,2014
4805,S19893404,American Goldfinch,Spinus tristis,2014-09-21,07:45:00,1,120,US-MO,38.636316,-90.296545,149,9,2014
4806,S23065952,American Goldfinch,Spinus tristis,2015-04-26,07:00:00,6,180,US-MO,38.636316,-90.296545,142,4,2015
4807,S43574572,American Goldfinch,Spinus tristis,2018-03-11,18:08:00,1,64,US-MO,38.636316,-90.296545,107,3,2018
4808,S17451952,American Goldfinch,Spinus tristis,2014-03-15,15:45:00,2,80,US-MO,38.6129807,-90.2593803,112,3,2014
4809,S17575595,American Goldfinch,Spinus tristis,2014-03-23,15:30:00,1,90,US-MO,38.6129807,-90.2593803,123,3,2014
4810,S18317547,American Goldfinch,Spinus tristis,2014-05-10,07:30:00,6,240,US-MO,38.6129807,-90.2593803,130,5,2014
4811,S21011399,American Goldfinch,Spinus tristis,2014-12-24,12:00:00,4,120,US-MO,38.6129807,-90.2593803,48,12,2014
4812,S22239405,American Goldfinch,Spinus tristis,2015-03-08,11:45:00,2,120,US-MO,38.6129807,-90.2593803,75,3,2015
4813,S22828782,American Goldfinch,Spinus tristis,2015-04-12,11:00:00,6,150,US-MO,38.6129807,-90.2593803,112,4,2015
4814,S23326412,American Goldfinch,Spinus tristis,2015-05-09,07:00:00,6,180,US-MO,38.6129807,-90.2593803,134,5,2015
4815,S27224092,American Goldfinch,Spinus tristis,2016-01-30,13:00:00,1,90,US-MO,38.6129807,-90.2593803,71,1,2016
4816,S28837436,American Goldfinch,Spinus tristis,2016-04-09,09:15:00,2,120,US-MO,38.6129807,-90.2593803,60,4,2016
4817,S35453430,American Goldfinch,Spinus tristis,2017-03-26,16:06:00,2,86,US-MO,38.6129807,-90.2593803,29,3,2017
4818,S37507879,American Goldfinch,Spinus tristis,2017-06-10,08:50:00,3,90,US-MO,38.6129807,-90.2593803,56,6,2017
4819,S43760440,American Goldfinch,Spinus tristis,2018-03-18,15:54:00,4,71,US-MO,38.6129807,-90.2593803,74,3,2018
4820,S44377158,American Goldfinch,Spinus tristis,2018-04-08,16:11:00,2,62,US-MO,38.6129807,-90.2593803,53,4,2018
4821,S45362421,American Goldfinch,Spinus tristis,2018-05-06,09:35:00,6,134,US-MO,38.6129807,-90.2593803,86,5,2018
4822,S18250965,American Goldfinch,Spinus tristis,2014-05-04,08:45:00,8,120,US-MO,38.7472557,-90.1926899,143,5,2014
4823,S38628943,American Goldfinch,Spinus tristis,2017-08-13,15:48:00,1,55,US-MO,38.5605873,-90.2872912,164,8,2017
4824,S17873207,American Goldfinch,Spinus tristis,2014-04-13,10:45:00,6,150,US-MO,38.6066358,-90.2582139,198,4,2014
4825,S21127561,American Goldfinch,Spinus tristis,2015-01-01,14:30:00,4,90,US-MO,38.6066358,-90.2582139,151,1,2015
4826,S40885710,American Goldfinch,Spinus tristis,2017-12-03,12:29:00,3,56,US-MO,38.6066358,-90.2582139,56,12,2017
4827,S45352298,American Goldfinch,Spinus tristis,2018-05-06,08:05:00,2,50,US-MO,38.6066358,-90.2582139,58,5,2018
4828,S21381789,American Goldfinch,Spinus tristis,2015-01-17,11:30:00,2,90,US-MO,38.5708329,-90.3004558,253,1,2015
4829,S18038813,American Goldfinch,Spinus tristis,2014-04-20,07:30:00,2,180,US-MO,37.0223596,-90.0990486,103,4,2014
4830,S65902721,American Goldfinch,Spinus tristis,2020-03-17,11:41:00,8,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
4831,S68187140,American Goldfinch,Spinus tristis,2020-05-01,10:02:00,2,47,US-OK,36.1501278,-95.8943009,33,5,2020
4832,S66369682,American Goldfinch,Spinus tristis,2020-03-29,09:31:00,3,189,US-OK,36.1497985,-96.2401081,219,3,2020
4833,S80948582,American Goldfinch,Spinus tristis,2021-02-12,11:00:00,6,80,US-OK,36.1441933,-95.933674,205,2,2021
4834,S81561574,American Goldfinch,Spinus tristis,2021-02-15,07:30:00,1,60,US-OK,36.1441933,-95.933674,38,2,2021
4835,S54964350,American Goldfinch,Spinus tristis,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
4836,S76720355,American Goldfinch,Spinus tristis,2020-11-26,12:40:00,2,61,US-OK,36.1043853,-95.9839742,112,11,2020
4837,S64885104,American Goldfinch,Spinus tristis,2020-02-22,09:33:00,3,45,US-OK,35.872406,-95.401213,153,2,2020
4838,S64885085,American Goldfinch,Spinus tristis,2020-02-22,11:32:00,3,113,US-OK,35.9322711,-95.2811987,331,2,2020
5071,S1628441,White-throated Sparrow,Zonotrichia albicollis,2004-03-08,NA,5,0,US-VT,43.77954,-73.29591,20,3,2004
5072,S67802002,White-throated Sparrow,Zonotrichia albicollis,2020-04-25,14:13:00,1,97,US-OK,36.7968283,-98.1921574,75,4,2020
5073,S104878924,White-throated Sparrow,Zonotrichia albicollis,2022-03-15,11:54:00,1,6,US-KS,37.0243469,-96.4067768,22,3,2022
5074,S66184849,White-throated Sparrow,Zonotrichia albicollis,2020-03-21,16:01:00,2,22,US-OK,36.0351169,-94.8112393,10,3,2020
5075,S66184860,White-throated Sparrow,Zonotrichia albicollis,2020-03-21,16:36:00,1,37,US-OK,36.0351169,-94.8112393,28,3,2020
5076,S44577908,White-throated Sparrow,Zonotrichia albicollis,2018-04-14,15:50:00,35,208,US-MO,38.482151,-90.8242569,222,4,2018
5077,S41337936,White-throated Sparrow,Zonotrichia albicollis,2017-12-25,10:30:00,12,330,US-IL,37.6042906,-89.1945219,80,12,2017
5078,S100948655,White-throated Sparrow,Zonotrichia albicollis,2022-01-17,11:31:00,6,223,US-OK,35.6222331,-95.1711273,69,1,2022
5079,S67472318,White-throated Sparrow,Zonotrichia albicollis,2020-04-18,17:42:00,8,22,US-OK,35.5411319,-95.9264485,35,4,2020
5080,S54632771,White-throated Sparrow,Zonotrichia albicollis,2019-04-06,11:20:00,2,122,US-OK,36.2081998,-96.0600758,40,4,2019
5081,S77745729,White-throated Sparrow,Zonotrichia albicollis,2020-12-20,11:59:00,15,72,US-OK,36.2081998,-96.0600758,57,12,2020
5082,S80524373,White-throated Sparrow,Zonotrichia albicollis,2021-02-06,10:33:00,3,93,US-OK,36.2081998,-96.0600758,58,2,2021
5083,S103266888,White-throated Sparrow,Zonotrichia albicollis,2022-02-20,14:05:00,3,65,US-OK,36.2081998,-96.0600758,29,2,2022
5084,S54425143,White-throated Sparrow,Zonotrichia albicollis,2019-03-31,13:38:00,9,120,US-OK,36.2179826,-95.7992634,71,3,2019
5085,S1743857,White-throated Sparrow,Zonotrichia albicollis,2004-10-19,09:45:00,4,60,US-VT,43.6129,-73.0593,11,10,2004
5086,S41909811,White-throated Sparrow,Zonotrichia albicollis,2018-01-14,14:01:00,12,100,US-MO,38.70534,-90.74048,227,1,2018
5087,S41155853,White-throated Sparrow,Zonotrichia albicollis,2017-12-17,12:40:00,17,106,US-MO,38.6228053,-90.344224,108,12,2017
5088,S43354053,White-throated Sparrow,Zonotrichia albicollis,2018-03-03,17:34:00,3,42,US-MO,38.6228053,-90.344224,72,3,2018
5089,S17855769,White-throated Sparrow,Zonotrichia albicollis,2014-04-12,08:45:00,4,120,US-MO,38.690995,-90.2349186,200,4,2014
5090,S21025538,White-throated Sparrow,Zonotrichia albicollis,2014-12-25,10:30:00,25,120,US-MO,38.690995,-90.2349186,138,12,2014
5091,S17223714,White-throated Sparrow,Zonotrichia albicollis,2014-02-27,08:40:00,12,45,US-MO,38.6389068,-90.2853806,237,2,2014
5092,S17294044,White-throated Sparrow,Zonotrichia albicollis,2014-03-04,08:15:00,3,45,US-MO,38.6389068,-90.2853806,92,3,2014
5093,S17324171,White-throated Sparrow,Zonotrichia albicollis,2014-03-05,08:20:00,11,50,US-MO,38.6389068,-90.2853806,167,3,2014
5094,S17334391,White-throated Sparrow,Zonotrichia albicollis,2014-03-06,08:20:00,25,55,US-MO,38.6389068,-90.2853806,214,3,2014
5095,S17345055,White-throated Sparrow,Zonotrichia albicollis,2014-03-07,08:20:00,9,55,US-MO,38.6389068,-90.2853806,276,3,2014
5096,S17410868,White-throated Sparrow,Zonotrichia albicollis,2014-03-12,08:20:00,9,45,US-MO,38.6389068,-90.2853806,257,3,2014
5097,S17437862,White-throated Sparrow,Zonotrichia albicollis,2014-03-14,08:00:00,2,60,US-MO,38.6389068,-90.2853806,181,3,2014
5098,S17543272,White-throated Sparrow,Zonotrichia albicollis,2014-03-20,09:20:00,2,80,US-MO,38.6389068,-90.2853806,102,3,2014
5099,S17798169,White-throated Sparrow,Zonotrichia albicollis,2014-04-07,18:00:00,1,45,US-MO,38.6389068,-90.2853806,96,4,2014
5100,S17891506,White-throated Sparrow,Zonotrichia albicollis,2014-04-14,09:00:00,8,90,US-MO,38.6389068,-90.2853806,203,4,2014
5101,S17931688,White-throated Sparrow,Zonotrichia albicollis,2014-04-17,08:00:00,24,120,US-MO,38.6389068,-90.2853806,307,4,2014
5102,S18038666,White-throated Sparrow,Zonotrichia albicollis,2014-04-22,18:30:00,12,75,US-MO,38.6389068,-90.2853806,76,4,2014
5103,S18178852,White-throated Sparrow,Zonotrichia albicollis,2014-05-02,08:15:00,4,60,US-MO,38.6389068,-90.2853806,115,5,2014
5104,S18337590,White-throated Sparrow,Zonotrichia albicollis,2014-05-11,09:30:00,2,180,US-MO,38.6389068,-90.2853806,119,5,2014
5105,S18346956,White-throated Sparrow,Zonotrichia albicollis,2014-05-11,18:30:00,4,60,US-MO,38.6389068,-90.2853806,121,5,2014
5106,S20070906,White-throated Sparrow,Zonotrichia albicollis,2014-10-08,07:45:00,2,45,US-MO,38.6389068,-90.2853806,120,10,2014
5107,S20416528,White-throated Sparrow,Zonotrichia albicollis,2014-11-02,11:00:00,2,30,US-MO,38.6389068,-90.2853806,32,11,2014
5108,S20893308,White-throated Sparrow,Zonotrichia albicollis,2014-12-13,10:30:00,12,120,US-MO,38.6389068,-90.2853806,144,12,2014
5109,S20974801,White-throated Sparrow,Zonotrichia albicollis,2014-12-21,09:15:00,10,165,US-MO,38.6389068,-90.2853806,157,12,2014
5110,S20987277,White-throated Sparrow,Zonotrichia albicollis,2014-12-22,09:30:00,12,60,US-MO,38.6389068,-90.2853806,177,12,2014
5111,S20997656,White-throated Sparrow,Zonotrichia albicollis,2014-12-23,08:30:00,6,30,US-MO,38.6389068,-90.2853806,74,12,2014
5112,S21095947,White-throated Sparrow,Zonotrichia albicollis,2014-12-31,08:00:00,20,120,US-MO,38.6389068,-90.2853806,322,12,2014
5113,S21606294,White-throated Sparrow,Zonotrichia albicollis,2015-01-30,16:45:00,6,45,US-MO,38.6389068,-90.2853806,17,1,2015
5114,S22360906,White-throated Sparrow,Zonotrichia albicollis,2015-03-15,09:00:00,25,120,US-MO,38.6389068,-90.2853806,157,3,2015
5115,S22387893,White-throated Sparrow,Zonotrichia albicollis,2015-03-16,18:00:00,2,30,US-MO,38.6389068,-90.2853806,35,3,2015
5116,S22729778,White-throated Sparrow,Zonotrichia albicollis,2015-04-06,18:30:00,2,45,US-MO,38.6389068,-90.2853806,44,4,2015
5117,S23140557,White-throated Sparrow,Zonotrichia albicollis,2015-04-29,19:00:00,3,45,US-MO,38.6389068,-90.2853806,24,4,2015
5118,S23197329,White-throated Sparrow,Zonotrichia albicollis,2015-05-03,07:00:00,4,180,US-MO,38.6389068,-90.2853806,120,5,2015
5119,S25963234,White-throated Sparrow,Zonotrichia albicollis,2015-11-22,08:30:00,15,45,US-MO,38.6389068,-90.2853806,78,11,2015
5120,S29265867,White-throated Sparrow,Zonotrichia albicollis,2016-04-27,08:00:00,4,45,US-MO,38.6389068,-90.2853806,87,4,2016
5121,S33616660,White-throated Sparrow,Zonotrichia albicollis,2017-01-12,07:00:00,15,90,US-MO,38.6389068,-90.2853806,272,1,2017
5122,S33780633,White-throated Sparrow,Zonotrichia albicollis,2017-01-19,07:01:00,4,56,US-MO,38.6389068,-90.2853806,240,1,2017
5123,S33809874,White-throated Sparrow,Zonotrichia albicollis,2017-01-20,16:26:00,6,59,US-MO,38.6389068,-90.2853806,188,1,2017
5124,S35533959,White-throated Sparrow,Zonotrichia albicollis,2017-03-30,07:05:00,15,100,US-MO,38.6389068,-90.2853806,283,3,2017
5125,S35654197,White-throated Sparrow,Zonotrichia albicollis,2017-04-02,18:46:00,3,37,US-MO,38.6389068,-90.2853806,36,4,2017
5126,S35698031,White-throated Sparrow,Zonotrichia albicollis,2017-04-04,07:00:00,8,127,US-MO,38.6389068,-90.2853806,369,4,2017
5127,S35811314,White-throated Sparrow,Zonotrichia albicollis,2017-04-09,07:47:00,2,74,US-MO,38.6389068,-90.2853806,51,4,2017
5128,S35918417,White-throated Sparrow,Zonotrichia albicollis,2017-04-13,06:59:00,4,109,US-MO,38.6389068,-90.2853806,247,4,2017
5129,S35959752,White-throated Sparrow,Zonotrichia albicollis,2017-04-14,17:47:00,1,88,US-MO,38.6389068,-90.2853806,53,4,2017
5130,S36118134,White-throated Sparrow,Zonotrichia albicollis,2017-04-20,07:00:00,8,98,US-MO,38.6389068,-90.2853806,237,4,2017
5131,S36305628,White-throated Sparrow,Zonotrichia albicollis,2017-04-27,06:56:00,3,121,US-MO,38.6389068,-90.2853806,260,4,2017
5132,S36840525,White-throated Sparrow,Zonotrichia albicollis,2017-05-13,18:00:00,4,45,US-MO,38.6389068,-90.2853806,114,5,2017
5133,S40682155,White-throated Sparrow,Zonotrichia albicollis,2017-11-23,09:58:00,30,134,US-MO,38.6389068,-90.2853806,71,11,2017
5134,S42135357,White-throated Sparrow,Zonotrichia albicollis,2018-01-21,13:37:00,60,127,US-MO,38.6389068,-90.2853806,275,1,2018
5135,S45158368,White-throated Sparrow,Zonotrichia albicollis,2018-05-01,18:23:00,1,86,US-MO,38.6389068,-90.2853806,67,5,2018
5136,S49551085,White-throated Sparrow,Zonotrichia albicollis,2018-10-25,13:30:00,3,70,US-MO,38.6389068,-90.2853806,63,10,2018
5137,S17272816,White-throated Sparrow,Zonotrichia albicollis,2014-03-02,15:45:00,2,60,US-MO,38.636316,-90.296545,64,3,2014
5138,S17750325,White-throated Sparrow,Zonotrichia albicollis,2014-04-05,07:45:00,12,120,US-MO,38.636316,-90.296545,126,4,2014
5139,S17836663,White-throated Sparrow,Zonotrichia albicollis,2014-04-10,08:30:00,16,120,US-MO,38.636316,-90.296545,87,4,2014
5140,S43574572,White-throated Sparrow,Zonotrichia albicollis,2018-03-11,18:08:00,63,64,US-MO,38.636316,-90.296545,107,3,2018
5141,S17251602,White-throated Sparrow,Zonotrichia albicollis,2014-03-01,12:30:00,10,60,US-MO,38.63304,-90.29158,58,3,2014
5142,S21208412,White-throated Sparrow,Zonotrichia albicollis,2015-01-04,16:00:00,12,0,US-MO,38.63304,-90.29158,27,1,2015
5143,S36599002,White-throated Sparrow,Zonotrichia albicollis,2017-05-06,16:10:00,1,42,US-MO,38.6259678,-90.1853703,39,5,2017
5144,S13421647,White-throated Sparrow,Zonotrichia albicollis,2013-03-16,14:00:00,50,0,US-MO,38.6129807,-90.2593803,106,3,2013
5145,S16426628,White-throated Sparrow,Zonotrichia albicollis,2014-01-18,16:00:00,1,0,US-MO,38.6129807,-90.2593803,4,1,2014
5146,S17254279,White-throated Sparrow,Zonotrichia albicollis,2014-03-01,14:45:00,17,90,US-MO,38.6129807,-90.2593803,36,3,2014
5147,S17451952,White-throated Sparrow,Zonotrichia albicollis,2014-03-15,15:45:00,15,80,US-MO,38.6129807,-90.2593803,112,3,2014
5148,S17575595,White-throated Sparrow,Zonotrichia albicollis,2014-03-23,15:30:00,10,90,US-MO,38.6129807,-90.2593803,123,3,2014
5149,S18317547,White-throated Sparrow,Zonotrichia albicollis,2014-05-10,07:30:00,3,240,US-MO,38.6129807,-90.2593803,130,5,2014
5150,S21011399,White-throated Sparrow,Zonotrichia albicollis,2014-12-24,12:00:00,25,120,US-MO,38.6129807,-90.2593803,48,12,2014
5151,S22239405,White-throated Sparrow,Zonotrichia albicollis,2015-03-08,11:45:00,5,120,US-MO,38.6129807,-90.2593803,75,3,2015
5152,S22828782,White-throated Sparrow,Zonotrichia albicollis,2015-04-12,11:00:00,4,150,US-MO,38.6129807,-90.2593803,112,4,2015
5153,S27224092,White-throated Sparrow,Zonotrichia albicollis,2016-01-30,13:00:00,6,90,US-MO,38.6129807,-90.2593803,71,1,2016
5154,S35453430,White-throated Sparrow,Zonotrichia albicollis,2017-03-26,16:06:00,1,86,US-MO,38.6129807,-90.2593803,29,3,2017
5155,S41266689,White-throated Sparrow,Zonotrichia albicollis,2017-12-23,08:41:00,3,80,US-MO,38.6129807,-90.2593803,58,12,2017
5156,S43760440,White-throated Sparrow,Zonotrichia albicollis,2018-03-18,15:54:00,15,71,US-MO,38.6129807,-90.2593803,74,3,2018
5157,S44377158,White-throated Sparrow,Zonotrichia albicollis,2018-04-08,16:11:00,6,62,US-MO,38.6129807,-90.2593803,53,4,2018
5158,S45362421,White-throated Sparrow,Zonotrichia albicollis,2018-05-06,09:35:00,2,134,US-MO,38.6129807,-90.2593803,86,5,2018
5159,S18250965,White-throated Sparrow,Zonotrichia albicollis,2014-05-04,08:45:00,4,120,US-MO,38.7472557,-90.1926899,143,5,2014
5160,S17191282,White-throated Sparrow,Zonotrichia albicollis,2014-02-25,09:45:00,3,10,US-MO,38.6312204,-90.2699375,36,2,2014
5161,S13571837,White-throated Sparrow,Zonotrichia albicollis,2013-03-30,09:15:00,2,75,US-MO,38.6066358,-90.2582139,41,3,2013
5162,S17873207,White-throated Sparrow,Zonotrichia albicollis,2014-04-13,10:45:00,9,150,US-MO,38.6066358,-90.2582139,198,4,2014
5163,S21127561,White-throated Sparrow,Zonotrichia albicollis,2015-01-01,14:30:00,25,90,US-MO,38.6066358,-90.2582139,151,1,2015
5164,S22809730,White-throated Sparrow,Zonotrichia albicollis,2015-04-11,18:40:00,9,40,US-MO,38.6066358,-90.2582139,51,4,2015
5165,S23175611,White-throated Sparrow,Zonotrichia albicollis,2015-05-02,06:50:00,35,105,US-MO,38.6066358,-90.2582139,103,5,2015
5166,S36840529,White-throated Sparrow,Zonotrichia albicollis,2017-05-13,19:00:00,1,90,US-MO,38.6066358,-90.2582139,56,5,2017
5167,S40885710,White-throated Sparrow,Zonotrichia albicollis,2017-12-03,12:29:00,21,56,US-MO,38.6066358,-90.2582139,56,12,2017
5168,S45352298,White-throated Sparrow,Zonotrichia albicollis,2018-05-06,08:05:00,10,50,US-MO,38.6066358,-90.2582139,58,5,2018
5169,S20258429,White-throated Sparrow,Zonotrichia albicollis,2014-10-17,12:00:00,1,0,US-MO,38.6369864,-90.2632856,1,10,2014
5170,S20264632,White-throated Sparrow,Zonotrichia albicollis,2014-10-18,09:30:00,2,0,US-MO,38.6369864,-90.2632856,6,10,2014
5171,S20309403,White-throated Sparrow,Zonotrichia albicollis,2014-10-22,09:00:00,1,0,US-MO,38.6369864,-90.2632856,2,10,2014
5172,S23229728,White-throated Sparrow,Zonotrichia albicollis,2015-04-30,09:00:00,1,0,US-MO,38.6369864,-90.2632856,2,4,2015
5173,S18038813,White-throated Sparrow,Zonotrichia albicollis,2014-04-20,07:30:00,6,180,US-MO,37.0223596,-90.0990486,103,4,2014
5174,S65338838,White-throated Sparrow,Zonotrichia albicollis,2020-03-01,16:23:00,1,38,US-OK,36.152075,-95.9778614,49,3,2020
5175,S65902721,White-throated Sparrow,Zonotrichia albicollis,2020-03-17,11:41:00,25,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
5176,S81668053,White-throated Sparrow,Zonotrichia albicollis,2021-02-15,15:30:00,1,15,US-OK,36.1441138,-95.9327686,79,2,2021
5177,S107970844,White-throated Sparrow,Zonotrichia albicollis,2022-04-24,17:14:00,2,77,US-OK,36.1255459,-95.9823976,105,4,2022
5178,S66369682,White-throated Sparrow,Zonotrichia albicollis,2020-03-29,09:31:00,2,189,US-OK,36.1497985,-96.2401081,219,3,2020
5179,S80948582,White-throated Sparrow,Zonotrichia albicollis,2021-02-12,11:00:00,1,80,US-OK,36.1441933,-95.933674,205,2,2021
5180,S64885073,White-throated Sparrow,Zonotrichia albicollis,2020-02-20,15:59:00,3,93,US-OK,36.116064,-95.98525,200,2,2020
5181,S68330982,White-throated Sparrow,Zonotrichia albicollis,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
5182,S51186467,White-throated Sparrow,Zonotrichia albicollis,2019-01-01,15:57:00,15,75,US-OK,36.1189623,-95.9855793,79,1,2019
5183,S76720355,White-throated Sparrow,Zonotrichia albicollis,2020-11-26,12:40:00,2,61,US-OK,36.1043853,-95.9839742,112,11,2020
5184,S101303345,White-throated Sparrow,Zonotrichia albicollis,2022-01-23,13:31:00,6,91,US-OK,36.1043853,-95.9839742,113,1,2022
5185,S64885077,White-throated Sparrow,Zonotrichia albicollis,2020-02-22,14:52:00,5,56,US-OK,35.813121,-95.405804,658,2,2020
5186,S64885104,White-throated Sparrow,Zonotrichia albicollis,2020-02-22,09:33:00,6,45,US-OK,35.872406,-95.401213,153,2,2020
6301,S18503364,Northern Cardinal,Cardinalis cardinalis,2014-05-20,15:00:00,4,180,US-VT,43.8264,-73.3808,66,5,2014
6302,S1628441,Northern Cardinal,Cardinalis cardinalis,2004-03-08,NA,2,0,US-VT,43.77954,-73.29591,20,3,2004
6303,S67802002,Northern Cardinal,Cardinalis cardinalis,2020-04-25,14:13:00,4,97,US-OK,36.7968283,-98.1921574,75,4,2020
6304,S67802026,Northern Cardinal,Cardinalis cardinalis,2020-04-25,11:48:00,5,140,US-OK,36.783717,-98.18573,64,4,2020
6305,S36840514,Northern Cardinal,Cardinalis cardinalis,2017-05-13,10:40:00,6,275,US-MO,38.8636,-92.4504,515,5,2017
6306,S36840519,Northern Cardinal,Cardinalis cardinalis,2017-05-13,15:40:00,2,20,US-MO,38.8861469,-92.25842,64,5,2017
6307,S99525037,Northern Cardinal,Cardinalis cardinalis,2021-12-27,11:40:00,2,151,US-FL,27.824853,-80.6063547,49,12,2021
6308,S104878924,Northern Cardinal,Cardinalis cardinalis,2022-03-15,11:54:00,1,6,US-KS,37.0243469,-96.4067768,22,3,2022
6309,S66184860,Northern Cardinal,Cardinalis cardinalis,2020-03-21,16:36:00,2,37,US-OK,36.0351169,-94.8112393,28,3,2020
6310,S99408820,Northern Cardinal,Cardinalis cardinalis,2021-12-25,09:38:00,1,212,US-FL,25.9793,-81.4109,114,12,2021
6311,S87540807,Northern Cardinal,Cardinalis cardinalis,2021-05-08,08:50:00,1,185,US-OK,34.7124907,-98.6413512,30,5,2021
6312,S85318603,Northern Cardinal,Cardinalis cardinalis,2021-04-11,09:50:00,1,74,US-OK,35.9559819,-96.3171265,42,4,2021
6313,S89277212,Northern Cardinal,Cardinalis cardinalis,2021-05-30,10:49:00,1,26,US-OK,35.6247298,-99.2497676,28,5,2021
6314,S89272478,Northern Cardinal,Cardinalis cardinalis,2021-05-30,09:38:00,2,43,US-OK,35.6367053,-99.2834151,316,5,2021
6315,S44577908,Northern Cardinal,Cardinalis cardinalis,2018-04-14,15:50:00,2,208,US-MO,38.482151,-90.8242569,222,4,2018
6316,S19828501,Northern Cardinal,Cardinalis cardinalis,2014-09-13,16:00:00,4,90,US-OH,39.1177418,-84.6995258,37,9,2014
6317,S1639725,Northern Cardinal,Cardinalis cardinalis,2004-03-21,NA,3,0,US-FL,27.1818195,-81.358746,8,3,2004
6318,S99654122,Northern Cardinal,Cardinalis cardinalis,2021-12-28,09:19:00,2,115,US-FL,27.8035911,-80.426723,90,12,2021
6319,S41337936,Northern Cardinal,Cardinalis cardinalis,2017-12-25,10:30:00,2,330,US-IL,37.6042906,-89.1945219,80,12,2017
6320,S107972603,Northern Cardinal,Cardinalis cardinalis,2017-07-04,12:35:00,1,97,US-MO,38.4228376,-90.6987113,25,7,2017
6321,S24003666,Northern Cardinal,Cardinalis cardinalis,2015-06-21,07:00:00,4,300,US-MO,38.2590084,-90.6262636,71,6,2015
6322,S22488897,Northern Cardinal,Cardinalis cardinalis,2015-03-22,10:00:00,4,240,US-MO,38.4470333,-90.6632361,68,3,2015
6323,S99445679,Northern Cardinal,Cardinalis cardinalis,2021-12-26,09:14:00,1,55,US-FL,26.6612389,-82.1529253,40,12,2021
